Feature	Level1	N_level1	Level2	N_level2	mean.level1	mean.level2	median.level1	median.level2	sd.level1	sd.level2	statistic	EffectSize_r	p.value	N	Dominant	q.value
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_16322_	HC	40	SpA	89	0.3	0.438202247191011	0	0	0.6076436202502	0.797083550140124	1651.5	0.0859260121623235	0.403036088009853	129	SpA	0.682808658122486
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12898_	HC	40	SpA	89	0.375	1.06741573033708	0	0	0.896932093018853	3.77430834364809	1656	0.10056251759365	0.405834213287551	129	SpA	0.682808658122486
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12307_	HC	40	SpA	89	1.6	1.59550561797753	0	0	4.03700828552976	5.28230128293702	1921	0.000423017206315154	0.410821160069137	129	SpA	0.688685653788627
Bacteroides_clarus__ref_mOTU_v25_01578_	HC	40	SpA	89	6.425	1.98876404494382	0	0	22.538727354694	7.17554936449669	1904	0.147156159411447	0.416859935261882	129	SpA	0.692398955996672
Roseburia_sp___ref_mOTU_v25_03650_	HC	40	SpA	89	9.4	9.31460674157303	1	1	24.1669407588347	23.4053196680593	1934	0.00167718353216189	0.41456154250634	129	SpA	0.692398955996672
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13280_	HC	40	SpA	89	7.15	6.15730337078652	2	0	10.8876547355721	11.4335022833661	1927	0.0408710251429704	0.417542103616214	129	HC	0.692398955996672
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17779_	HC	40	SpA	89	8.325	3.50561797752809	2.5	1	16.8665767201412	5.90670573375106	1932.5	0.207258692604534	0.419600167526694	129	HC	0.693317839533354
Faecalibacterium_species_incertae_sedis__meta_mOTU_v25_12376_	HC	40	SpA	89	23.5	16.7078651685393	0	0	65.3605385534728	47.1007629370729	1665	0.0589832829816261	0.430932368368017	129	SpA	0.703827966526377
Clostridium__clostridioforme_bolteae__ref_mOTU_v25_03442_	HC	40	SpA	89	0.675	1.35955056179775	0	0	1.43915039038797	4.75597038901258	1643.5	0.0784649942778958	0.433208037183124	129	SpA	0.703827966526377
Collinsella_species_incertae_sedis__ext_mOTU_v26_17351_	HC	40	SpA	89	0.775	0.50561797752809	0	0	1.87408097135089	1.40715376417674	1885.5	0.0796490881304988	0.430748971136192	129	SpA	0.703827966526377
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13147_	HC	40	SpA	89	4.675	3.25842696629213	1.5	1	7.02153281534189	6.01046074827357	1927	0.103221903845256	0.431029380053565	129	HC	0.703827966526377
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12254_	HC	40	SpA	89	14.6	15.5505617977528	0.5	0	27.7754734086914	31.3405093782773	1919	0.0145702558306128	0.433594669183278	129	HC	0.703827966526377
Collinsella_species_incertae_sedis__meta_mOTU_v25_12451_	HC	40	SpA	89	1.55	2.70786516853933	0	0	3.76181898172706	7.47754554891907	1663.5	0.0816300308086142	0.435890924094724	129	SpA	0.705072687746203
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26505_	HC	40	SpA	89	0.725	0.617977528089888	0	0	1.0618682133693	0.971241215913572	1909	0.0496360350389597	0.452615062361357	129	SpA	0.705241345692417
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_16295_	HC	40	SpA	89	1.425	1.39325842696629	1	1	2.80921103989477	2.43374934060826	1637.5	0.00576874446028979	0.444226880843683	129	SpA	0.705241345692417
Provencibacterium_massiliense__ref_mOTU_v25_10126_	HC	40	SpA	89	0.275	0.213483146067416	0	0	0.554122082262819	0.532402575645184	1881	0.0529050447979747	0.449311999195095	129	SpA	0.705241345692417
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12952_	HC	40	SpA	89	1.175	1.07865168539326	1	1	1.44803137804223	1.75307988137451	1922	0.0268544816293043	0.44186299727143	129	SpA	0.705241345692417
Senegalimassilia_anaerobia__ref_mOTU_v25_06538_	HC	40	SpA	89	3.1	2.55056179775281	0.5	0	4.37240765688067	4.53273757326292	1920	0.0568032919728884	0.441561866930123	129	HC	0.705241345692417
Clostridium__citroniae__ref_mOTU_v25_04828_	HC	40	SpA	89	0.55	0.348314606741573	0	0	1.01147265068163	0.604925307100457	1902	0.12333479159682	0.447221499821468	129	SpA	0.705241345692417
Propionibacterium_freudenreichii__ref_mOTU_v25_05391_	HC	40	SpA	89	0.775	0.415730337078652	0	0	2.36954501745453	1.27750634906842	1881	0.0982490393210104	0.450383653766916	129	SpA	0.705241345692417
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17443_	HC	40	SpA	89	1.325	1.29213483146067	0	0	1.9133471812239	2.57259263986835	1913	0.00638622850880557	0.452592102103613	129	SpA	0.705241345692417
Clostridiaceae_species_incertae_sedis__meta_mOTU_v25_12983_	HC	40	SpA	89	2.325	2.38202247191011	0.5	0	3.77160443312922	5.05763513273278	1914	0.00563315989485375	0.455734953091086	129	HC	0.705241345692417
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13115_	HC	40	SpA	89	0.75	0.640449438202247	0	0	1.64472739538448	2.1859426456921	1897.5	0.02498777824512	0.453671844526087	129	SpA	0.705241345692417
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17948_	HC	40	SpA	89	0.225	0.179775280898876	0	0	0.47971679679599	0.489939647322388	1874	0.043095924932783	0.457412499700722	129	SpA	0.705241345692417
Anaerostipes_hadrus__ref_mOTU_v25_00856_	HC	40	SpA	89	12.825	12.247191011236	7.5	5	16.271553753052	16.727278278633	1931.5	0.0161716402316104	0.440409714484305	129	HC	0.705241345692417
Clostridiales_sp___ref_mOTU_v25_02968_	HC	40	SpA	89	2.05	1.44943820224719	1	1	2.58149231339211	1.39814191595859	1923.5	0.149502269222722	0.452518995167046	129	SpA	0.705241345692417
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17886_	HC	40	SpA	89	1.525	1.56179775280899	1	0	2.33136363749982	2.75497507074918	1914	0.00649141484730991	0.457124771414768	129	HC	0.705241345692417
Bacteria_sp___ref_mOTU_v25_03594_	HC	40	SpA	89	3.45	1.01123595505618	0	0	9.28729487815726	4.40684999337929	1876.5	0.176346890335444	0.46361162982444	129	SpA	0.707097339818492
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16452_	HC	40	SpA	89	0.175	0.348314606741573	0	0	0.384807644254793	1.05637807018632	1677.5	0.0885894384759286	0.462627467324211	129	SpA	0.707097339818492
Clostridium__asparagiforme_lavalense__ref_mOTU_v25_06317_	HC	40	SpA	89	0.325	0.280898876404494	0	0	0.474341649025257	0.521988419519398	1892	0.0402913624783011	0.465557971092763	129	SpA	0.707097339818492
Eubacterium_species_incertae_sedis__meta_mOTU_v25_12314_	HC	40	SpA	89	3.025	2.38202247191011	1	1	6.5495644795509	4.51388166452195	1915	0.0570570132181653	0.466285447515882	129	SpA	0.707097339818492
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12251_	HC	40	SpA	89	3.55	8.57303370786517	0	0	10.1727388339923	21.2383056808219	1651.5	0.124706161447017	0.462417631139507	129	SpA	0.707097339818492
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12664_	HC	40	SpA	89	1.475	3.98876404494382	0	0	5.6613285565882	15.4996293079005	1674	0.0875676626676729	0.467830148923966	129	SpA	0.707113766078519
Blautia_sp___ref_mOTU_v25_03597_	HC	40	SpA	89	1.45	1.08988764044944	0	0	4.64067855339038	3.38324900810866	1880.5	0.0438029424191932	0.473766501260023	129	SpA	0.713746264970166
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12447_	HC	40	SpA	89	1.025	1.19101123595506	0	0	3.44545408417437	3.04465404996417	1665.5	0.0242862009815327	0.480444014392886	129	SpA	0.716097410471204
Faecalibacterium_prausnitzii__meta_mOTU_v25_13917_	HC	40	SpA	89	2.325	1.25842696629213	0	0	4.68159243124684	2.69481020535787	1895.5	0.142910435498228	0.481540558017513	129	SpA	0.716097410471204
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17995_	HC	40	SpA	89	0.775	0.775280898876405	1	0	0.973692417078886	1.53558405374251	1907	9.40087019891266e-05	0.477183035737523	129	HC	0.716097410471204
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17998_	HC	40	SpA	89	0.575	1	0	0	1.6154304022815	2.64575131106459	1677	0.082724136415522	0.480540228164807	129	SpA	0.716097410471204
Clostridium_sp__CAG_58__ref_mOTU_v25_07640_	HC	40	SpA	89	2.975	1.71910112359551	1	1	5.89866347312938	3.47389211916071	1907.5	0.132436756146867	0.489538545752554	129	SpA	0.72309889164732
Eisenbergiella_tayi__ref_mOTU_v25_03446_	HC	40	SpA	89	0.325	0.258426966292135	0	0	0.858964791374194	0.699481786877719	1872	0.0410688644344776	0.490954345088094	129	SpA	0.72309889164732
Eubacterium__eligens__ref_mOTU_v25_02375_	HC	40	SpA	89	1.125	0.674157303370786	0	0	2.18605721650787	1.66361654849578	1879.5	0.11304564593583	0.49022921241882	129	SpA	0.72309889164732
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_26586_	HC	40	SpA	89	0.275	0.247191011235955	0	0	0.598609499868932	0.678917903666035	1867	0.0197013367354224	0.492728698553505	129	SpA	0.723401051061037
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12494_	HC	40	SpA	89	4	3.12359550561798	0	0	6.61776939722682	6.45758930659939	1895	0.0624158304670901	0.498766987925611	129	SpA	0.725336219033776
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12789_	HC	40	SpA	89	1.025	1	0	0	2.43360553447676	2.75928185650476	1888.5	0.00435832643049372	0.497786260070547	129	SpA	0.725336219033776
Clostridium_sp__CAG_217__meta_mOTU_v25_12270_	HC	40	SpA	89	18.325	12.314606741573	0	0	45.0380964096522	38.6912591449101	1876.5	0.0683338997969069	0.497862386418226	129	SpA	0.725336219033776
Clostridium_sp___ref_mOTU_v25_02380_	HC	40	SpA	89	0.825	2.08988764044944	0	0	2.33026354842713	11.9664687293649	1677.5	0.058373920940425	0.502042284406113	129	SpA	0.72780343745666
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17987_	HC	40	SpA	89	2.225	2.06741573033708	2	1	2.41244104484893	2.5928124113025	1905	0.0288100074608575	0.512597092185538	129	HC	0.738460185929791
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17865_	HC	40	SpA	89	1.15	1.06741573033708	0	0	1.64160646772355	1.91167318912582	1895	0.0209162011241917	0.512103895216059	129	SpA	0.738460185929791
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12382_	HC	40	SpA	89	0.9	0.528089887640449	0	0	2.56004807647164	1.699531269875	1870	0.0858750620962651	0.515205743734203	129	SpA	0.73990606810426
Anaerostipes_hadrus__ref_mOTU_v25_00857_	HC	40	SpA	89	10.7	12.2808988764045	6	7	15.1186758340259	14.6411536772558	1653	0.0495738258424804	0.518624367770455	129	SpA	0.74250258864031
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16332_	HC	40	SpA	89	0.225	0.303370786516854	0	0	0.47971679679599	0.572166822105837	1687	0.0665684782904835	0.522116298920895	129	SpA	0.74518765883137
Actinobacteria_sp___ref_mOTU_v25_01911_	HC	40	SpA	89	0.875	0.865168539325843	1	1	0.882522608121828	1.41574756381691	1894	0.00357787681424865	0.525828292735247	129	SpA	0.745889097284874
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17504_	HC	40	SpA	89	0.575	0.561797752808989	0	0	1.59947908186801	1.16731097535177	1680.5	0.00466104252965254	0.525843723682395	129	SpA	0.745889097284874
Ruminococcus_species_incertae_sedis__meta_mOTU_v25_12766_	HC	40	SpA	89	11.45	9.53932584269663	0	0	30.5109900334373	35.9738087110152	1866	0.0257907310736456	0.528013737488108	129	SpA	0.746669733073675
Roseburia_sp__CAG_182__meta_mOTU_v25_12852_	HC	40	SpA	89	1.175	1.52808988764045	0	0	3.39598178848066	5.2701774328429	1875	0.0343258795270777	0.529892616441914	129	SpA	0.747035156512912
Parasutterella_excrementihominis__ref_mOTU_v25_03674_	HC	40	SpA	89	1.775	2.15730337078652	0	0	3.26981141148334	5.27192149808021	1890.5	0.0373636446559982	0.532329745157829	129	SpA	0.748182964993168
Blautia_massiliensis__ref_mOTU_v25_03342_	HC	40	SpA	89	24.775	24.0112359550562	19	15	20.6329180605242	23.4934683292373	1900.5	0.0156534037081692	0.541020301172341	129	HC	0.758086197083433
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_16336_	HC	40	SpA	89	0.8	0.617977528089888	0	0	1.62038298733387	1.14321732978714	1880	0.064463364511982	0.544287748499949	129	SpA	0.760353491086292
Eubacterium_sp__CAG_156__ref_mOTU_v25_07673_	HC	40	SpA	89	0.4	0.415730337078652	0	0	0.900142438870877	1.42069916177696	1867	0.00569077893709251	0.554109483315891	129	SpA	0.771735564376513
Dorea_longicatena__ref_mOTU_v25_03692_	HC	40	SpA	89	25.275	27.7977528089888	20	20	25.9387715937912	26.9149247948221	1665.5	0.0439641277781484	0.56129643388815	129	SpA	0.779390530188064
Roseburia_sp__40_7__meta_mOTU_v25_12352_	HC	40	SpA	89	6.85	5.02247191011236	2	2	10.5260360961492	7.58583837293049	1891	0.0982344331009531	0.567018231092423	129	SpA	0.780257398451301
Methanobrevibacter_smithii__ref_mOTU_v25_03695_	HC	40	SpA	89	3.475	2.55056179775281	0	0	6.54368946351153	5.58409111175965	1877.5	0.0726181184038485	0.571214897974255	129	SpA	0.780257398451301
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_16208_	HC	40	SpA	89	1.075	1.15730337078652	0	0	1.59144346669692	2.34955932233963	1880	0.0178102158261539	0.572075923376442	129	SpA	0.780257398451301
Clostridiales_sp___ref_mOTU_v25_05137_	HC	40	SpA	89	1.975	2.55056179775281	1	2	2.00624026477389	3.2122324294479	1669	0.0918971162090397	0.564289998604758	129	SpA	0.780257398451301
Bilophila_wadsworthia__ref_mOTU_v25_04300_	HC	40	SpA	89	6.9	6.75280898876404	4	3	8.88040193130572	9.5134843283296	1891	0.00733030565345593	0.571080729506699	129	HC	0.780257398451301
Clostridia_bacterium_UC5_1_2E3__ref_mOTU_v25_09093_	HC	40	SpA	89	0.4	0.337078651685393	0	0	0.777899868317385	0.903827973182537	1862.5	0.0336756813159113	0.566690904736163	129	SpA	0.780257398451301
Ruminococcus__torques__ref_mOTU_v25_03660_	HC	40	SpA	89	17.075	17.8876404494382	12	11	13.8478684835776	19.0730880146532	1889	0.0213936987460307	0.5798544488127	129	HC	0.788533630981282
bacterium_LF_3__ref_mOTU_v25_03628_	HC	40	SpA	89	1.425	2.01123595505618	1	1	1.7958284996068	4.27331673937893	1883	0.073494989053243	0.583141509568327	129	SpA	0.790671282091173
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16202_	HC	40	SpA	89	0.225	0.426966292134831	0	0	0.47971679679599	1.82088664996827	1846	0.0608281901451653	0.609786456683568	129	SpA	0.807791829112428
Roseburia_sp__CAG_471__ref_mOTU_v25_03598_	HC	40	SpA	89	2.675	1.44943820224719	0	0	8.26915026794447	5.64279757332513	1852.5	0.0863952594691304	0.6005813006537	129	SpA	0.807791829112428
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_13455_	HC	40	SpA	89	1.3	1.8876404494382	1	1	1.58841963066342	3.53372775822563	1877.5	0.0885183253594325	0.602030327140261	129	SpA	0.807791829112428
Collinsella_species_incertae_sedis__ext_mOTU_v26_17328_	HC	40	SpA	89	0.95	2.52808988764045	0	0	2.40672135742958	7.76075483623803	1706.5	0.11040264712584	0.606194370911021	129	SpA	0.807791829112428
Oxalobacteraceae_species_incertae_sedis__ext_mOTU_v26_17454_	HC	40	SpA	89	0.75	0.662921348314607	0	0	1.1712364713391	1.13761932665544	1865	0.0351980804596453	0.60949655429751	129	SpA	0.807791829112428
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_18070_	HC	40	SpA	89	0.95	0.865168539325843	0	0	1.23931329206841	1.50899583736364	1874	0.0275048645077015	0.602994290745584	129	SpA	0.807791829112428
Collinsella_bouchesdurhonensis__ref_mOTU_v25_03627_	HC	40	SpA	89	1.675	2.04494382022472	0	0	3.68912122118742	4.9678743221723	1700.5	0.0372119387314297	0.603658790370593	129	SpA	0.807791829112428
Blautia_obeum__ref_mOTU_v25_05139_	HC	40	SpA	89	15.3	11.8651685393258	6	7	19.0777088341073	17.4357202651469	1880.5	0.0884740667865662	0.60970054453178	129	SpA	0.807791829112428
Christensenella_massiliensis__ref_mOTU_v25_10002_	HC	40	SpA	89	0.475	0.550561797752809	0	0	0.715667162289487	1.37354249988071	1862.5	0.028980452185772	0.615074731114598	129	SpA	0.810141288696656
Clostridium_sp___ref_mOTU_v25_03599_	HC	40	SpA	89	0.35	0.651685393258427	0	0	0.769615288509585	1.79076623769817	1704.5	0.0899809150687745	0.613587860623255	129	SpA	0.810141288696656
Clostridium__saccharolyticum__ref_mOTU_v25_03601_	HC	40	SpA	89	0.25	0.303370786516854	0	0	0.588348405414552	0.610597590703761	1708.5	0.0410055781205729	0.618967279236105	129	SpA	0.812004795398678
Roseburia_intestinalis__ref_mOTU_v25_03702_	HC	40	SpA	89	9.775	10.0112359550562	1	1	20.4632096387138	20.225149950013	1686	0.00540397041432674	0.620012338352136	129	SpA	0.812004795398678
Flavonifractor_plautii__ref_mOTU_v25_02971_	HC	40	SpA	89	3.6	4.41573033707865	1	1	6.64792236679038	8.22386906947759	1874	0.0486656592753032	0.626046642220682	129	SpA	0.817584991681967
Desulfovibrio_piger__ref_mOTU_v25_06282_	HC	40	SpA	89	3.925	2.7752808988764	0	0	9.81988432748208	6.56913030252581	1847	0.0690359017271467	0.628898143967237	129	SpA	0.818988825900837
Clostridium_sp__CAG_127__meta_mOTU_v25_12306_	HC	40	SpA	89	18.475	15.4831460674157	0	0	45.1470460742535	32.0482989052002	1696	0.0379576097997621	0.631727955315611	129	SpA	0.820356584226751
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12851_	HC	40	SpA	89	0.4	0.629213483146067	0	0	0.671775298207705	1.66092815284318	1852	0.0741282999063232	0.634100980419048	129	SpA	0.820502213977874
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16427_	HC	40	SpA	89	0.75	0.943820224719101	0.5	0	0.926808695996298	1.90310482299677	1864.5	0.0539628287091891	0.635399762234493	129	HC	0.820502213977874
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12445_	HC	40	SpA	89	2.85	2.26966292134831	1	1	4.59960979392929	3.46332750185235	1869	0.0698551769709196	0.639046241971909	129	SpA	0.820613697908217
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_12895_	HC	40	SpA	89	3.325	3.7752808988764	0	0	9.99329903690596	11.3825552421525	1841	0.0190480910872564	0.638236578545254	129	SpA	0.820613697908217
Collinsella_species_incertae_sedis__ext_mOTU_v26_17335_	HC	40	SpA	89	2.175	1.35955056179775	0	0	4.7279176312839	2.62958340552624	1698.5	0.110227898282725	0.641245357941589	129	SpA	0.821150305586313
