Feature	Level1	N_level1	Level2	N_level2	mean.level1	mean.level2	median.level1	median.level2	sd.level1	sd.level2	statistic	EffectSize_r	p.value	N	Dominant	q.value
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17908_	Non_responder	15	Responder	49	0.4	0.26530612244898	0	0	0.828078671210825	0.569192051803901	391	0.0899316481930162	0.612995719872545	64	Responder	0.846297193708977
uncultured_Clostridium_sp___ref_mOTU_v25_11605_	Non_responder	15	Responder	49	0.533333333333333	0.285714285714286	0	0	1.55226409142382	0.816496580927726	388	0.102143651265682	0.615761880705474	64	Responder	0.846297193708977
Acinetobacter_sp___ref_mOTU_v25_03673_	Non_responder	15	Responder	49	1.06666666666667	0.755102040816326	0	0	2.63131326979695	2.26872405627864	388	0.0563902129888192	0.615944111397658	64	Responder	0.846297193708977
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16202_	Non_responder	15	Responder	49	1.06666666666667	0.183673469387755	0	0	3.34806269498106	0.44127983316311	388	0.224275418648531	0.628906563799429	64	Responder	0.850281674256828
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16451_	Non_responder	15	Responder	49	0.6	0.795918367346939	0	0	1.2983506020002	1.8481927189908	343	0.0480430088471585	0.624223041420897	64	Responder	0.850281674256828
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17503_	Non_responder	15	Responder	49	0.6	0.795918367346939	0	0	1.59463385855724	1.91463216481146	343.5	0.0452419372274998	0.62381610186039	64	Responder	0.850281674256828
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17626_	Non_responder	15	Responder	49	1.13333333333333	0.979591836734694	0	0	2.44559857314163	2.00509554965974	341	0.0310597130652112	0.625629162765875	64	Responder	0.850281674256828
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13187_	Non_responder	15	Responder	49	3.8	2.3265306122449	0	1	8.08172541690731	3.89651422803147	338.5	0.121300565696892	0.626209398497045	64	Responder	0.850281674256828
Eggerthellaceae_species_incertae_sedis__meta_mOTU_v25_12569_	Non_responder	15	Responder	49	3.26666666666667	4.3265306122449	0	1	4.75795073935147	7.16876254751021	338	0.0673857682889596	0.628888857744361	64	Responder	0.850281674256828
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17708_	Non_responder	15	Responder	49	0.4	0.326530612244898	0	0	0.828078671210825	0.800722462895249	389.5	0.0388461731850057	0.636367599652768	64	Responder	0.853540669375538
Eubacterium_sp___ref_mOTU_v25_02373_	Non_responder	15	Responder	49	0.266666666666667	0.551020408163265	0	0	0.457737708217063	1.10040190555156	343	0.121437216499828	0.634997996657481	64	Responder	0.853540669375538
Alistipes_putredinis__ref_mOTU_v25_03683_	Non_responder	15	Responder	49	27.0666666666667	29.1020408163265	7	14	32.3407453458298	39.0567135169909	337	0.0230811059527261	0.633675098582087	64	Responder	0.853540669375538
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16294_	Non_responder	15	Responder	49	0.333333333333333	0.469387755102041	0	0	0.487950036474267	0.680136040813605	342.5	0.0901483982286431	0.645982762682882	64	Responder	0.864151083588974
Butyricicoccus_sp___ref_mOTU_v25_02967_	Non_responder	15	Responder	49	0.666666666666667	0.612244897959184	0	1	1.11269728052837	0.701674382299589	341.5	0.0285768723037008	0.652043210224717	64	Responder	0.865676445015822
Clostridium_phoceensis__ref_mOTU_v25_08865_	Non_responder	15	Responder	49	4.06666666666667	3.83673469387755	1	1	6.7661623082034	5.73493293616525	339	0.0164071793178919	0.6494058595096	64	Responder	0.865676445015822
Faecalibacterium_sp___ref_mOTU_v25_03636_	Non_responder	15	Responder	49	15.0666666666667	16.1428571428571	2	1	28.1386025307042	27.1177985832184	339.5	0.0167989349299802	0.653952817437988	64	Non_responder	0.865676445015822
Eubacterium_sp__CAG_180__ref_mOTU_v25_07675_	Non_responder	15	Responder	49	20.6666666666667	25.4489795918367	0	0	41.3826510693045	59.6594715952162	392	0.0364051847300441	0.65337076370039	64	Responder	0.865676445015822
Eisenbergiella_tayi__ref_mOTU_v25_03446_	Non_responder	15	Responder	49	0.2	0.183673469387755	0	0	0.414039335605413	0.486204234682432	385.5	0.0148039131365948	0.659979589866018	64	Responder	0.867528883469897
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12286_	Non_responder	15	Responder	49	7.73333333333333	9.59183673469388	4	4	9.58769052086109	11.7967480818284	339.5	0.0698357291019841	0.660485501024418	64	Responder	0.867528883469897
Clostridium_sp__CAG_127__meta_mOTU_v25_12306_	Non_responder	15	Responder	49	9.53333333333333	16.7959183673469	0	1	14.1009962498433	33.2032751847344	341	0.102906384241334	0.657314537627692	64	Responder	0.867528883469897
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16178_	Non_responder	15	Responder	49	0.333333333333333	0.285714285714286	0	0	0.617213399848368	0.612372435695794	387.5	0.0331271493907317	0.668244755091121	64	Responder	0.869186987253086
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26664_	Non_responder	15	Responder	49	0.533333333333333	0.714285714285714	0	0	0.833809387832792	1.45773797371133	390	0.0574615459963677	0.67031974756599	64	Responder	0.869186987253086
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17998_	Non_responder	15	Responder	49	0.8	1.04081632653061	0	0	1.56752762563945	2.1404748662531	344.5	0.0507064391467726	0.66882157868314	64	Responder	0.869186987253086
Collinsella_species_incertae_sedis__ext_mOTU_v26_17337_	Non_responder	15	Responder	49	2.06666666666667	1.89795918367347	0	0	6.19292991663727	4.87016810951799	346.5	0.0138568240460568	0.669071190042938	64	Responder	0.869186987253086
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_12262_	Non_responder	15	Responder	49	1.8	2.18367346938776	1	2	1.97122152121832	2.31546853958829	340.5	0.0728652169257045	0.667699410049267	64	Responder	0.869186987253086
Erysipelotrichaceae_species_incertae_sedis__ext_mOTU_v26_16223_	Non_responder	15	Responder	49	0.466666666666667	0.469387755102041	0	0	0.833809387832792	1.04287345062266	388.5	0.0011625182807437	0.679989091631783	64	Responder	0.877237835769247
Bacteroides_species_incertae_sedis__ext_mOTU_v26_26380_	Non_responder	15	Responder	49	0.466666666666667	0.530612244897959	0	0	1.12546286774228	1.54248231778529	384.5	0.0187147154851587	0.678993117647433	64	Responder	0.877237835769247
Roseburia_sp__CAG_182__meta_mOTU_v25_12852_	Non_responder	15	Responder	49	3.06666666666667	1.20408163265306	0	0	10.2710874835744	2.67690424306336	346.5	0.145180366669543	0.691929772514125	64	Responder	0.888122518138383
Firmicutes_bacterium_CAG_114__ref_mOTU_v25_07728_	Non_responder	15	Responder	49	3.26666666666667	3.44897959183673	0	0	5.75036230742609	6.3902961084555	390	0.0124518969437008	0.691679549431364	64	Responder	0.888122518138383
Prevotella_copri__ref_mOTU_v25_03701_	Non_responder	15	Responder	49	53.6	61.7142857142857	4	10	95.3286046113277	101.831560268252	343	0.0344899251783047	0.693715782462374	64	Responder	0.888166418455616
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12668_	Non_responder	15	Responder	49	2.2	1.30612244897959	0	0	3.76449579245728	2.74016484930388	389.5	0.126108339263132	0.700831036724594	64	Responder	0.892767174923038
Prevotella_species_incertae_sedis__meta_mOTU_v25_12332_	Non_responder	15	Responder	49	16.2	19.4081632653061	0	0	60.2805346454629	62.8102029819953	349	0.0220020198806143	0.700806267533145	64	Responder	0.892767174923038
Firmicutes_species_incertae_sedis__ext_mOTU_v26_26969_	Non_responder	15	Responder	49	1.53333333333333	1.85714285714286	0	1	2.13363093162359	3.01385688667085	344.5	0.0486442840994279	0.707836329882718	64	Responder	0.897182548126346
Clostridiales_sp___ref_mOTU_v25_03634_	Non_responder	15	Responder	49	6.46666666666667	6.79591836734694	0	0	14.4759241830144	15.4932506700992	349	0.00920712088866557	0.707521510915585	64	Responder	0.897182548126346
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12251_	Non_responder	15	Responder	49	7.53333333333333	8.77551020408163	0	0	16.4224004973462	21.5447840808033	346.5	0.0258650729877191	0.711771983137579	64	Responder	0.899921185662724
Bittarella_massiliensis__ref_mOTU_v25_04646_	Non_responder	15	Responder	49	0.733333333333333	0.795918367346939	1	1	0.703731550548997	1.13614098004192	389	0.0253440897575071	0.715135755293829	64	Responder	0.901379771587173
Firmicutes_species_incertae_sedis__ext_mOTU_v26_26597_	Non_responder	15	Responder	49	2.33333333333333	1.38775510204082	0	0	4.18614494777827	2.49846891891324	388	0.134925259774218	0.718259226274592	64	Responder	0.901379771587173
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17469_	Non_responder	15	Responder	49	5.93333333333333	8.20408163265306	0	0	17.3018028237632	21.2328161814018	348.5	0.0474499790815456	0.716606681177973	64	Responder	0.901379771587173
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12631_	Non_responder	15	Responder	49	3.33333333333333	3.40816326530612	1	1	4.67006678855065	5.98581088682136	345	0.00559077063732801	0.72071557720299	64	Responder	0.902229129980039
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16263_	Non_responder	15	Responder	49	0.466666666666667	0.346938775510204	0	0	1.12546286774228	0.990602098224511	382.5	0.0499312714451762	0.726481187894042	64	Responder	0.904977794256215
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12334_	Non_responder	15	Responder	49	8	6.73469387755102	0	2	13.7995859151125	13.3553602069919	346	0.0401173046930469	0.725129884773239	64	Responder	0.904977794256215
Oxalobacteraceae_species_incertae_sedis__ext_mOTU_v26_17454_	Non_responder	15	Responder	49	0.666666666666667	0.673469387755102	0	0	1.11269728052837	1.17947295966675	386	0.00249398841985473	0.731901908326964	64	Responder	0.907664310111023
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12522_	Non_responder	15	Responder	49	1.93333333333333	2.40816326530612	1	1	2.05171240906805	2.69195071267209	346	0.0789077550440295	0.732218348787788	64	Responder	0.907664310111023
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17847_	Non_responder	15	Responder	49	0.8	0.387755102040816	0	0	1.85933936040274	0.785714285714286	384	0.154983934501851	0.738247515132205	64	Responder	0.90905148843903
Firmicutes_bacterium_CAG_313__ref_mOTU_v25_07737_	Non_responder	15	Responder	49	2.86666666666667	0.877551020408163	0	0	8.80638296648408	3.70040905993977	382.5	0.158145602458131	0.735625377572218	64	Responder	0.90905148843903
Dialister_invisus__ref_mOTU_v25_03691_	Non_responder	15	Responder	49	10.8666666666667	22.9795918367347	0	0	19.4123181314879	69.1813708655006	350	0.0837127210207128	0.738716396916924	64	Responder	0.90905148843903
Bifidobacterium_longum__ref_mOTU_v25_01099_	Non_responder	15	Responder	49	11.8	10.2448979591837	2	3	20.9870708498624	18.6732101019135	346.5	0.034528613933031	0.743467854285277	64	Responder	0.912683298117761
Bacteroides_plebeius__ref_mOTU_v25_05069_	Non_responder	15	Responder	49	9.26666666666667	9.08163265306122	0	0	20.1935869122093	24.4069975747171	384.5	0.00335907335422181	0.74611521933434	64	Responder	0.913720812083359
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17445_	Non_responder	15	Responder	49	0.266666666666667	0.26530612244898	0	0	0.593616839704664	0.757614408414158	381	0.000802618883884812	0.753433826671498	64	Responder	0.918390961365373
Collinsella_species_incertae_sedis__ext_mOTU_v26_17328_	Non_responder	15	Responder	49	0.266666666666667	2.22448979591837	0	0	0.593616839704664	9.10646589454083	380.5	0.103700938573383	0.753877093404017	64	Responder	0.918390961365373
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12691_	Non_responder	15	Responder	49	1.33333333333333	2.89795918367347	0	0	3.59894164336975	9.62471838973134	382	0.0770976074012284	0.758985824086965	64	Responder	0.918390961365373
Oscillibacter_sp___ref_mOTU_v25_03341_	Non_responder	15	Responder	49	5.06666666666667	5.22448979591837	1	1	10.4229600036696	7.89848431167453	348	0.00789659155637267	0.758207977164346	64	Responder	0.918390961365373
Bifidobacterium_bifidum__ref_mOTU_v25_03116_	Non_responder	15	Responder	49	9.6	20.0816326530612	0	0	14.3118332658179	49.5032981791339	350	0.100998735363608	0.756649496017575	64	Responder	0.918390961365373
Bifidobacterium_ruminantium__ref_mOTU_v25_02702_	Non_responder	15	Responder	49	4.26666666666667	5.36734693877551	0	0	13.1446168594201	14.5024335279046	351.5	0.0330636060773925	0.760977677094503	64	Responder	0.918608767349793
Ruminococcus_species_incertae_sedis__ext_mOTU_v26_26707_	Non_responder	15	Responder	49	0.666666666666667	1.93877551020408	0	0	1.44749372891149	7.41172540434329	380	0.0825481947938881	0.763395803486149	64	Responder	0.919338889233914
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_13203_	Non_responder	15	Responder	49	0.333333333333333	0.306122448979592	0	0	0.487950036474267	0.508432297715777	382.5	0.0230534722988537	0.772229364625469	64	Responder	0.925579876749676
Flavonifractor_plautii__ref_mOTU_v25_02971_	Non_responder	15	Responder	49	1.73333333333333	4.04081632653061	1	1	2.15362374571215	8.52437481498758	385.5	0.129056060823671	0.772025750288173	64	Responder	0.925579876749676
Clostridiales_sp___ref_mOTU_v25_02968_	Non_responder	15	Responder	49	1.4	1.24489795918367	1	1	1.80475562255471	1.19948968741048	350	0.0486430288470847	0.778960065725793	64	Responder	0.93144517293155
uncultured_Clostridium_sp___ref_mOTU_v25_11606_	Non_responder	15	Responder	49	0.533333333333333	0.63265306122449	0	0	0.915475416434127	1.20232201647168	353	0.0370509689111495	0.796067838825727	64	Responder	0.947432850433436
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12494_	Non_responder	15	Responder	49	3.6	3.48979591836735	0	0	5.57801808120821	6.36436187223954	352.5	0.00759529413784955	0.795987582089595	64	Responder	0.947432850433436
Faecalicatena_contorta__ref_mOTU_v25_03445_	Non_responder	15	Responder	49	0.333333333333333	0.387755102040816	0	0	0.487950036474267	0.785714285714286	380	0.0318529494648516	0.811190689993029	64	Responder	0.94982374093872
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16264_	Non_responder	15	Responder	49	0.266666666666667	0.448979591836735	0	0	0.593616839704664	1.4586127040473	378	0.0591389327199186	0.809293156310558	64	Responder	0.94982374093872
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17522_	Non_responder	15	Responder	49	0.533333333333333	0.428571428571429	0	0	1.12546286774228	1.04083299973307	379.5	0.0421429573310379	0.809946962269583	64	Responder	0.94982374093872
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12307_	Non_responder	15	Responder	49	0.466666666666667	0.510204081632653	0	0	1.06009882737862	0.938137538325978	355	0.0192212936109622	0.809923407590073	64	Responder	0.94982374093872
Roseburia_sp__CAG_471__ref_mOTU_v25_03598_	Non_responder	15	Responder	49	2.93333333333333	1.51020408163265	0	0	10.8131313468306	4.60580453060588	356	0.0924565230821115	0.809458002108204	64	Responder	0.94982374093872
Alistipes_finegoldii__ref_mOTU_v25_03682_	Non_responder	15	Responder	49	5.73333333333333	3.63265306122449	1	1	11.5725455075281	5.57783514438704	352	0.120793725747667	0.807575114470925	64	Responder	0.94982374093872
Azospirillum_sp__51_20__ref_mOTU_v25_10408_	Non_responder	15	Responder	49	3.73333333333333	4.87755102040816	0	0	12.8478273130778	17.9775701141974	355.5	0.0288041140148506	0.806008401967096	64	Responder	0.94982374093872
Lactobacillus_sakei__ref_mOTU_v25_01607_	Non_responder	15	Responder	49	0.2	0.36734693877551	0	0	0.414039335605413	1.1123151073141	376.5	0.071395882007683	0.837273078323961	64	Responder	0.955094093307826
Firmicutes_sp___ref_mOTU_v25_02743_	Non_responder	15	Responder	49	0.466666666666667	0.551020408163265	0	0	0.833809387832792	1.06186205337989	356	0.0354699433762853	0.836202876482065	64	Responder	0.955094093307826
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_26654_	Non_responder	15	Responder	49	0.466666666666667	0.755102040816326	0	0	0.833809387832792	1.43658466865134	356	0.0925721238418648	0.833906688892052	64	Responder	0.955094093307826
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12256_	Non_responder	15	Responder	49	0.733333333333333	0.938775510204082	0	0	2.05171240906805	3.90730172916312	378.5	0.02454125325816	0.822346862703102	64	Responder	0.955094093307826
Parabacteroides_species_incertae_sedis__ext_mOTU_v26_26689_	Non_responder	15	Responder	49	0.733333333333333	1.46938775510204	0	0	2.05171240906805	4.13875001669348	357	0.0830795480464472	0.838297576966435	64	Responder	0.955094093307826
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12447_	Non_responder	15	Responder	49	1.26666666666667	1.38775510204082	0	0	2.21896586810377	3.43884868409601	379.5	0.0161345734930029	0.833230453735983	64	Responder	0.955094093307826
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12229_	Non_responder	15	Responder	49	0.333333333333333	1.91836734693878	0	0	0.816496580927726	6.6044074131531	377	0.11542324496006	0.828067175695326	64	Responder	0.955094093307826
Collinsella_bouchesdurhonensis__ref_mOTU_v25_03627_	Non_responder	15	Responder	49	1.13333333333333	1.95918367346939	0	0	1.80739222823013	4.42981933262835	379.5	0.0880071786215438	0.827062605069636	64	Responder	0.955094093307826
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_18135_	Non_responder	15	Responder	49	2.4	3.16326530612245	2	0	3.5213633723318	5.59518743644747	381	0.0625560690678052	0.822989491146936	64	Non_responder	0.955094093307826
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12521_	Non_responder	15	Responder	49	5.06666666666667	6.61224489795918	0	0	10.2849867467563	16.3755614745096	354	0.0433356704092964	0.824368571033774	64	Responder	0.955094093307826
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12253_	Non_responder	15	Responder	49	8.33333333333333	10.1020408163265	3	2	13.1728436384787	18.7663760686047	354.5	0.0427295162190155	0.837410813869002	64	Non_responder	0.955094093307826
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12396_	Non_responder	15	Responder	49	4.86666666666667	14.1020408163265	0	1	8.11406773684416	44.2366952210677	353.5	0.100307580585344	0.82013825302636	64	Responder	0.955094093307826
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12437_	Non_responder	15	Responder	49	14.6	7.06122448979592	0	0	31.6561887427133	16.0018334408713	378.5	0.154336722970137	0.844236390130818	64	Responder	0.959703699094899
Massilioclostridium_coli__ref_mOTU_v25_10237_	Non_responder	15	Responder	49	0.2	0.224489795918367	0	0	0.414039335605413	0.421569790705376	358.5	0.024897750082762	0.850785457033189	64	Responder	0.96389356667232
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16417_	Non_responder	15	Responder	49	0.266666666666667	0.326530612244898	0	0	0.593616839704664	0.718440298553077	358.5	0.0369025028675177	0.851724492838658	64	Responder	0.96389356667232
Intestinimonas_butyriciproducens__ref_mOTU_v25_03928_	Non_responder	15	Responder	49	0.266666666666667	0.306122448979592	0	0	0.457737708217063	0.508432297715777	358.5	0.0338499364110155	0.863069138992588	64	Responder	0.969213718070239
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17995_	Non_responder	15	Responder	49	0.533333333333333	0.653061224489796	0	0	0.833809387832792	1.76246773502575	377.5	0.0319249878896143	0.860099402929627	64	Responder	0.969213718070239
Clostridium_species_incertae_sedis__meta_mOTU_v25_12234_	Non_responder	15	Responder	49	2.8	0.755102040816326	0	0	8.6039857873297	2.17495797128835	359	0.189855879667432	0.864242660775825	64	Responder	0.969213718070239
Eubacterium_sp__CAG_38__ref_mOTU_v25_07679_	Non_responder	15	Responder	49	2.93333333333333	2.93877551020408	0	1	4.69751707465408	6.44660169929768	378	0.000381231649697334	0.864924795105171	64	Responder	0.969213718070239
Phascolarctobacterium_sp__CAG_266__ref_mOTU_v25_07691_	Non_responder	15	Responder	49	5.2	6.85714285714286	0	0	12.0249740124459	18.5652004208591	375	0.0408543379461954	0.865983854607137	64	Responder	0.969213718070239
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13729_	Non_responder	15	Responder	49	0.533333333333333	0.387755102040816	0	0	1.35576371027375	0.908669506536256	374.5	0.0604292853975991	0.879637584226756	64	Responder	0.975878020137779
Collinsella_species_incertae_sedis__ext_mOTU_v26_17334_	Non_responder	15	Responder	49	0.8	0.816326530612245	0	0	1.61245154965971	2.04810348643726	376	0.00356014440871516	0.877113571004913	64	Responder	0.975878020137779
Collinsella_species_incertae_sedis__ext_mOTU_v26_17335_	Non_responder	15	Responder	49	1.06666666666667	1.14285714285714	0	0	1.57963226582585	2.29128784747792	377	0.0151214594727283	0.875302085161802	64	Responder	0.975878020137779
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12476_	Non_responder	15	Responder	49	1.06666666666667	1.24489795918367	0	0	2.63131326979695	2.64205264460623	360	0.0288201002172694	0.878072481256214	64	Responder	0.975878020137779
Clostridium__asparagiforme_lavalense__ref_mOTU_v25_06317_	Non_responder	15	Responder	49	0.266666666666667	0.285714285714286	0	0	0.457737708217063	0.577350269189626	373.5	0.0147167985110839	0.907711164128822	64	Responder	0.980970951033705
Lachnospira_sp___ref_mOTU_v25_05263_	Non_responder	15	Responder	49	0.266666666666667	0.346938775510204	0	0	0.593616839704664	0.778647877417516	362.5	0.0462127445691961	0.91905562473572	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13140_	Non_responder	15	Responder	49	0.266666666666667	0.551020408163265	0	0	0.593616839704664	2.45001041230607	373	0.0557610307270164	0.907157213824377	64	Responder	0.980970951033705
Clostridium_sp__CAG_433__meta_mOTU_v25_12886_	Non_responder	15	Responder	49	0.8	0.836734693877551	0	0	2.14476105895272	2.5523431944613	372.5	0.00636028725904575	0.91657232348694	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17600_	Non_responder	15	Responder	49	1	0.836734693877551	0	0	2.20389266007736	1.89678388743849	361.5	0.0353605780515854	0.913813180905167	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26672_	Non_responder	15	Responder	49	0.933333333333333	0.918367346938776	0	0	2.40436111700227	2.53177091095901	372.5	0.00255259949863213	0.916574376134317	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__ext_mOTU_v26_18011_	Non_responder	15	Responder	49	0.8	1.10204081632653	0	0	1.26491106406735	2.61601556091817	375	0.0541335904952756	0.898091040223341	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__ext_mOTU_v26_17987_	Non_responder	15	Responder	49	1.66666666666667	1.91836734693878	1	1	2.05866345916355	2.51525955166557	358.5	0.044373755537271	0.888434830881879	64	Responder	0.980970951033705
Firmicutes_species_incertae_sedis__meta_mOTU_v25_12231_	Non_responder	15	Responder	49	1.13333333333333	2.40816326530612	0	0	2.66904655707043	7.3226770131869	373.5	0.0826094611885768	0.906537729590665	64	Responder	0.980970951033705
Clostridiales_sp___ref_mOTU_v25_05137_	Non_responder	15	Responder	49	3.06666666666667	2.10204081632653	2	2	4.65167660506352	1.69858885008487	358.5	0.152535563237839	0.890957935962887	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12747_	Non_responder	15	Responder	49	1.06666666666667	3.10204081632653	0	0	2.68505564365505	9.13383111012566	373	0.106193334791631	0.904041885798559	64	Responder	0.980970951033705
Clostridium__leptum__ref_mOTU_v25_03688_	Non_responder	15	Responder	49	2.8	2.6530612244898	1	1	6.5813589564987	8.20454909488268	375.5	0.00797502487795934	0.896797550493454	64	Responder	0.980970951033705
Burkholderiales_species_incertae_sedis__meta_mOTU_v25_12785_	Non_responder	15	Responder	49	1.4	3.24489795918367	0	0	3.5213633723318	10.5505343708366	362	0.0832213915271429	0.910230918212483	64	Responder	0.980970951033705
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_13305_	Non_responder	15	Responder	49	11.1333333333333	5.16326530612245	0	0	42.5673695731948	15.5326899081361	361	0.103853920145623	0.892377268076956	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12272_	Non_responder	15	Responder	49	9.2	6.04081632653061	0	1	19.5382408917194	11.2656542635745	361	0.0988326020638993	0.918397712069897	64	Responder	0.980970951033705
Firmicutes_sp___ref_mOTU_v25_03641_	Non_responder	15	Responder	49	7.26666666666667	6.97959183673469	0	0	16.9008311996214	15.0395171076046	361	0.00791891315502802	0.915645304320725	64	Responder	0.980970951033705
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12463_	Non_responder	15	Responder	49	13.4666666666667	12.0204081632653	3	4	19.6899781131224	25.2837973446092	374.5	0.0255802888400763	0.91643548755601	64	Responder	0.980970951033705
Bacteroides_stercoris__ref_mOTU_v25_01579_	Non_responder	15	Responder	49	14.2	16.7142857142857	1	1	24.8975041778431	35.0576905495309	358.5	0.0324795478321681	0.889744592841596	64	Responder	0.980970951033705
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_17986_	Non_responder	15	Responder	49	0.933333333333333	0.979591836734694	0	0	1.62422142520509	1.76174387939866	361.5	0.0114062281590509	0.922231160072974	64	Responder	0.981443234971225
Eubacterium_ramulus__ref_mOTU_v25_03570_	Non_responder	15	Responder	49	8.86666666666667	3.81632653061224	1	2	14.999365065927	4.58109097899432	374	0.254550874428968	0.923369670771744	64	Responder	0.981443234971225
Alistipes_ihumii__ref_mOTU_v25_07379_	Non_responder	15	Responder	49	2.73333333333333	3.87755102040816	2	1	3.17280107581088	5.14632819372716	361.5	0.101834510091741	0.929086575969887	64	Non_responder	0.985453753173081
Bacteroides_dorei_vulgatus__ref_mOTU_v25_02367_	Non_responder	15	Responder	49	33.1333333333333	35.530612244898	23	31	34.8463293140994	36.5832965304388	362	0.0282677605839037	0.936814167436169	64	Responder	0.991575747161039
Flavonifractor_plautii__ref_mOTU_v25_05238_	Non_responder	15	Responder	49	0.866666666666667	1.12244897959184	1	1	0.915475416434127	1.75157849121424	372.5	0.0680430930248151	0.939221181085778	64	Responder	0.992052372521853
Ruminococcus_species_incertae_sedis__ext_mOTU_v26_16285_	Non_responder	15	Responder	49	0.266666666666667	0.204081632653061	0	0	0.593616839704664	0.407205508963978	371	0.058503154168122	0.945708887745805	64	Responder	0.9946650965291
Lachnoclostridium_species_incertae_sedis__ext_mOTU_v26_16281_	Non_responder	15	Responder	49	0.266666666666667	0.204081632653061	0	0	0.593616839704664	0.407205508963978	371	0.058503154168122	0.945708887745805	64	Responder	0.9946650965291
Bacteroides_caccae__ref_mOTU_v25_03473_	Non_responder	15	Responder	49	9.06666666666667	3.16326530612245	0	0	22.2565132253995	14.3648107928941	371	0.151171325768016	0.947580358231865	64	Responder	0.9946650965291
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12664_	Non_responder	15	Responder	49	4.66666666666667	2.06122448979592	0	0	14.9363729899611	7.17753486948835	364	0.116296476796992	0.952158621098376	64	Responder	0.996530864946586
Bacteroides_massiliensis__ref_mOTU_v25_02135_	Non_responder	15	Responder	49	11.0666666666667	12.469387755102	1	1	18.9528236368496	25.9880597910017	363.5	0.0243649199746112	0.953288894475531	64	Responder	0.996530864946586
Holdemania_sp__Marseille_P2844__ref_mOTU_v25_05920_	Non_responder	15	Responder	49	0.2	0.244897959183673	0	0	0.414039335605413	0.560156683619933	369	0.0361023535390824	0.981374398151693	64	Responder	0.997501276723277
Clostridium__citroniae__ref_mOTU_v25_04828_	Non_responder	15	Responder	49	0.266666666666667	0.306122448979592	0	0	0.457737708217063	0.584668055133746	366	0.0301508085400855	0.983516842797634	64	Responder	0.997501276723277
Streptococcus_sanguinis_cristatus__ref_mOTU_v25_01591_	Non_responder	15	Responder	49	0.266666666666667	0.346938775510204	0	0	0.457737708217063	0.751415897050452	369.5	0.0491867097802657	0.974877089137907	64	Responder	0.997501276723277
