Feature	beta	se	W	p.value	q.value	diffabn
Faecalibacterium_species_incertae_sedis__meta_mOTU_v25_12376_	-0.104489146457128	0.417214026961114	-0.250444950804271	0.802243271203938	0.972342613877053	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_26655_	-0.0618124032303886	0.253123931591247	-0.244198179294265	0.807077337102557	0.972342613877053	FALSE
Ruminococcus_species_incertae_sedis__ext_mOTU_v26_26707_	-0.046958314474005	0.191537520151125	-0.245165095783606	0.806328601298278	0.972342613877053	FALSE
Firmicutes_sp___ref_mOTU_v25_03629_	-0.0531143188535962	0.208513187494715	-0.254728823110732	0.79893255279167	0.972342613877053	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12667_	-0.0602145219666031	0.233404325211821	-0.257983745211049	0.796419452151012	0.972342613877053	FALSE
Ruminococcus_species_incertae_sedis__ext_mOTU_v26_26708_	0.0371744303266505	0.150007311548119	0.247817455982642	0.804275648220663	0.972342613877053	FALSE
Intestinibacter_bartlettii__ref_mOTU_v25_03687_	0.0458266047894948	0.187637747406929	0.244229135250227	0.807053363486111	0.972342613877053	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_18262_	0.0243490032256011	0.100491453349382	0.242299244503372	0.80854829913513	0.972342613877053	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13264_	-0.0261662547940001	0.107091087737764	-0.244336436829122	0.806970265956674	0.972342613877053	FALSE
Butyricimonas_virosa__ref_mOTU_v25_02160_	-0.0225911478282494	0.0908388539107228	-0.248694769426002	0.803596895146024	0.972342613877053	FALSE
Alistipes_putredinis__ref_mOTU_v25_03683_	0.105008840738642	0.438192509868245	0.239640884711187	0.810608666701389	0.973028417933837	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13006_	0.0477842909116348	0.203974001150326	0.234266576338905	0.814778032206	0.975016910468676	FALSE
Allisonella_histaminiformans__ref_mOTU_v25_10689_	0.0288465550244418	0.123456999122492	0.233656700142378	0.815251505537361	0.975016910468676	FALSE
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12286_	0.0803152362144492	0.355429696031943	0.225966589486184	0.821227405993436	0.975020902024934	FALSE
Clostridiales_sp___ref_mOTU_v25_03611_	-0.0540346565774234	0.238086483069063	-0.226953902972095	0.820459586945154	0.975020902024934	FALSE
Flavonifractor_plautii__ref_mOTU_v25_05238_	-0.0402664161583776	0.177923550293924	-0.22631302091184	0.820957971867407	0.975020902024934	FALSE
Propionibacterium_freudenreichii__ref_mOTU_v25_05391_	0.0230832720055561	0.102048965683302	0.226198000646009	0.821047425570379	0.975020902024934	FALSE
Bacteroides_sp___ref_mOTU_v25_03475_	-0.068298385106652	0.307055499770124	-0.222430098655726	0.82397908328059	0.976512416301679	FALSE
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_12396_	0.0617609008893459	0.343284130406304	0.179911902179245	0.857221731082968	0.976903648162615	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17469_	0.0646079267024595	0.355319235966636	0.181830647380223	0.855715632298466	0.976903648162615	FALSE
Azospirillum_sp__51_20__ref_mOTU_v25_10408_	-0.05771585062629	0.316393912912227	-0.182417702335194	0.85525493442252	0.976903648162615	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12631_	-0.0489066035766621	0.259055124796245	-0.188788404070866	0.850258660625752	0.976903648162615	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13147_	0.0534856182751715	0.279770406255021	0.191176825995018	0.848387058929508	0.976903648162615	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12691_	-0.0491567657436597	0.235272151090073	-0.208935760207506	0.834498387572814	0.976903648162615	FALSE
Roseburia_sp__CAG_471__ref_mOTU_v25_03598_	-0.0501736665198345	0.261662733086199	-0.191749378782595	0.847938524918705	0.976903648162615	FALSE
Collinsella_bouchesdurhonensis__ref_mOTU_v25_03627_	-0.0454641797613401	0.20933879505995	-0.217179905656379	0.828068143925666	0.976903648162615	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12229_	0.0350407421907295	0.162550375639661	0.21556850947184	0.829324104457615	0.976903648162615	FALSE
Cryptobacterium_sp__CAG_338__ref_mOTU_v25_07664_	-0.0360049739181622	0.183888514299333	-0.195797840095404	0.84476840070775	0.976903648162615	FALSE
Parabacteroides_species_incertae_sedis__ext_mOTU_v26_26689_	0.038860747168943	0.211610333882496	0.183642955691009	0.854293562395549	0.976903648162615	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12887_	0.0326768416178041	0.168531065187116	0.193892096875574	0.846260372051562	0.976903648162615	FALSE
Firmicutes_species_incertae_sedis__meta_mOTU_v25_12744_	-0.0408870683882229	0.199361263424934	-0.205090335433284	0.83750154715327	0.976903648162615	FALSE
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_13655_	-0.0391565875466161	0.201495751766727	-0.194329593568543	0.845917814979901	0.976903648162615	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_16451_	-0.0277352294752595	0.146770000047455	-0.188970698823274	0.850115781957071	0.976903648162615	FALSE
Clostridium_sp___ref_mOTU_v25_03618_	0.0266963035091743	0.137948581535599	0.193523581119862	0.84654894004736	0.976903648162615	FALSE
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17616_	0.0288230777560721	0.140667504307061	0.204902176220847	0.837648554915929	0.976903648162615	FALSE
Clostridium_sp___ref_mOTU_v25_03676_	0.0250366294870551	0.138353719834687	0.180961014398242	0.856398176750414	0.976903648162615	FALSE
Anaerotruncus_colihominis__ref_mOTU_v25_03438_	0.0266449589629482	0.141782026635069	0.187929031593894	0.850932284267114	0.976903648162615	FALSE
Prevotellaceae_species_incertae_sedis__ext_mOTU_v26_26669_	0.0289029532524217	0.135952387804013	0.212596142806169	0.831641980268584	0.976903648162615	FALSE
Clostridium_sp___ref_mOTU_v25_03608_	-0.0233316489267429	0.109411841190545	-0.213246104561114	0.831135008940086	0.976903648162615	FALSE
Clostridium_species_incertae_sedis__ext_mOTU_v26_26315_	-0.0218658255834765	0.116993445355537	-0.186897868654329	0.851740710322492	0.976903648162615	FALSE
Blautia_hydrogenotrophica__ref_mOTU_v25_03685_	-0.014316349703593	0.0812434786281842	-0.176215370702093	0.860124745665001	0.978504283831439	FALSE
Clostridiales_species_incertae_sedis__ext_mOTU_v26_16179_	-0.0314010779003694	0.182457648669563	-0.172100638856954	0.863358410522298	0.980474855775757	FALSE
Eggerthellaceae_species_incertae_sedis__meta_mOTU_v25_12569_	0.0488200723134626	0.289139666033739	0.168845987073132	0.865917785129747	0.981674155711327	FALSE
Roseburia_sp___ref_mOTU_v25_03650_	-0.0707092821548867	0.436481301606485	-0.161998422142343	0.871307096406207	0.984660156926924	FALSE
Parabacteroides_johnsonii__ref_mOTU_v25_05400_	0.0348169506470094	0.215361116903372	0.161667765972031	0.871567489592285	0.984660156926924	FALSE
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_17850_	-0.0266334756075889	0.171099204156981	-0.155661013964466	0.876300228847548	0.986781455196141	FALSE
Eubacterium_sp___ref_mOTU_v25_02373_	0.0154874314411886	0.0996303804313776	0.155448883906008	0.87646744871939	0.986781455196141	FALSE
Anaeromassilibacillus_species_incertae_sedis__meta_mOTU_v25_13295_	0.0187242318817267	0.125861881875435	0.148768090884403	0.881736630185779	0.991005197093483	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12382_	-0.0243912466983894	0.170181284092029	-0.143325083181293	0.886033446821034	0.994123437756246	FALSE
Bacteroides_stercoris__ref_mOTU_v25_01579_	-0.0641045292936841	0.454641602922882	-0.141000139189985	0.887869832383811	0.994391094529397	FALSE
Clostridiales_sp___ref_mOTU_v25_03605_	0.0575512668298031	0.417307347158882	0.137910983886636	0.890310769475565	0.994391094529397	FALSE
Bifidobacterium_longum__ref_mOTU_v25_01099_	-0.0512491685660104	0.378741133245275	-0.135314503938026	0.892363218061603	0.994391094529397	FALSE
Clostridium_sp__CAG_288__ref_mOTU_v25_07618_	-0.0126828250571943	0.0930018928220449	-0.136371687417829	0.891527454723542	0.994391094529397	FALSE
Dialister_invisus__ref_mOTU_v25_03691_	0.062334724072357	0.47551247184742	0.13108956707314	0.89570445421105	0.996112742357807	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12334_	-0.0505270983596384	0.390159507276146	-0.129503696353288	0.896959100316065	0.996112742357807	FALSE
unassigned	-0.0761901905510679	0.62984953985549	-0.120965700107598	0.903718202994739	0.996258647334687	FALSE
Faecalibacterium_sp___ref_mOTU_v25_03636_	0.0427480763591049	0.442620276532298	0.0965795708547608	0.923060280736069	0.996258647334687	FALSE
Clostridium_sp__CAG_127__meta_mOTU_v25_12306_	0.039476799147921	0.445338955034079	0.0886443880592033	0.929364530345594	0.996258647334687	FALSE
Bacteroides_massiliensis__ref_mOTU_v25_02135_	-0.0384828921418006	0.417691500949759	-0.0921323322459209	0.926592900272468	0.996258647334687	FALSE
Roseburia_intestinalis__ref_mOTU_v25_03702_	-0.0295724610225169	0.403870608874769	-0.073222612323559	0.941628972652706	0.996258647334687	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12253_	-0.0184155597944024	0.378094776245385	-0.0487062000096256	0.961153434848893	0.996258647334687	FALSE
Dehalococcoidales_species_incertae_sedis__meta_mOTU_v25_12342_	-0.0260577833246942	0.34474773681517	-0.0755850743660273	0.939749211422219	0.996258647334687	FALSE
Firmicutes_sp___ref_mOTU_v25_03641_	-0.0389893917818755	0.42763134742422	-0.0911752424529279	0.927353346662204	0.996258647334687	FALSE
Oscillibacter_sp___ref_mOTU_v25_03341_	0.0132260816607516	0.282609792954457	0.0467997995486414	0.962672788797031	0.996258647334687	FALSE
Bifidobacterium_ruminantium__ref_mOTU_v25_02702_	0.0195734837843111	0.322012368192908	0.0607848819415074	0.951530530519313	0.996258647334687	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12327_	0.0250562735874703	0.339226079750419	0.073863052056331	0.941119355695538	0.996258647334687	FALSE
Firmicutes_species_incertae_sedis__meta_mOTU_v25_12227_	-0.03538271207312	0.336976613109625	-0.105000497650587	0.916375413835695	0.996258647334687	FALSE
Alistipes_ihumii__ref_mOTU_v25_07379_	-0.010135317329862	0.225937238206704	-0.0448589945168288	0.964219701555164	0.996258647334687	FALSE
Flavonifractor_plautii__ref_mOTU_v25_02971_	0.0129215861390517	0.247124386513558	0.0522877823647842	0.958299388261178	0.996258647334687	FALSE
Burkholderiales_species_incertae_sedis__meta_mOTU_v25_12785_	0.0117359525607071	0.260161317341136	0.0451102903408132	0.964019399267766	0.996258647334687	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12522_	0.0115965882817036	0.194768892048308	0.059540248751979	0.95252180845468	0.996258647334687	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12470_	0.0143867341374153	0.279458277546901	0.0514807944273569	0.95894240538263	0.996258647334687	FALSE
Firmicutes_species_incertae_sedis__meta_mOTU_v25_12231_	0.00990151406905203	0.216249713584489	0.0457874089400053	0.963479694496412	0.996258647334687	FALSE
Collinsella_species_incertae_sedis__ext_mOTU_v26_17337_	-0.0181248692136805	0.270458265958177	-0.0670154012467242	0.946569442341624	0.996258647334687	FALSE
Eggerthellales_species_incertae_sedis__meta_mOTU_v25_13811_	0.0163356672277335	0.24563250909104	0.066504500109466	0.946976175074333	0.996258647334687	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_13332_	-0.00909219686861741	0.196095983006472	-0.0463660536499481	0.963018492663304	0.996258647334687	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12476_	-0.0180493087265449	0.232434353593016	-0.077653360820099	0.938103794693926	0.996258647334687	FALSE
Duodenibacillus_massiliensis__ref_mOTU_v25_03665_	-0.0200570392782598	0.210918680625293	-0.0950937072941971	0.92424039627852	0.996258647334687	FALSE
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17998_	-0.0165916986221075	0.18147762934591	-0.0914255860731046	0.927154432135824	0.996258647334687	FALSE
Oscillibacter_species_incertae_sedis__ext_mOTU_v26_17503_	-0.00962751894369672	0.174261079077928	-0.0552476720254404	0.955941150119808	0.996258647334687	FALSE
Bacteria_sp___ref_mOTU_v25_03594_	0.014588153781547	0.1268315193396	0.115019940291705	0.908429316869755	0.996258647334687	FALSE
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_26654_	-0.00793230132031487	0.143679412478567	-0.0552083362778097	0.955972487677217	0.996258647334687	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17614_	0.0173761389235012	0.141881093199285	0.122469728218789	0.902527018876375	0.996258647334687	FALSE
Collinsella_species_incertae_sedis__ext_mOTU_v26_28721_	-0.0181044564284183	0.158713712537453	-0.114069894396466	0.909182387208965	0.996258647334687	FALSE
Flavobacteriia_species_incertae_sedis__meta_mOTU_v25_14202_	-0.015633499289876	0.132424121605883	-0.11805628083684	0.906023063967741	0.996258647334687	FALSE
Pseudoflavonifractor_capillosus__ref_mOTU_v25_02969_	-0.0128606884422992	0.132916669971387	-0.0967575281946777	0.922918953206692	0.996258647334687	FALSE
Lactococcus_lactis__ref_mOTU_v25_01300_	0.00893741117780215	0.104558296997081	0.085477780668632	0.931881559269492	0.996258647334687	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17468_	-0.00903206066025147	0.147205339798865	-0.0613568819758338	0.951074990824332	0.996258647334687	FALSE
Lachnospiraceae_species_incertae_sedis__ext_mOTU_v26_16268_	-0.0112900549497251	0.116329618959235	-0.0970522817037806	0.9226848755777	0.996258647334687	FALSE
Eggerthellaceae_species_incertae_sedis__ext_mOTU_v26_17308_	0.0147570924246678	0.117971424359415	0.125090397990859	0.900451984880996	0.996258647334687	FALSE
Ruminococcaceae_species_incertae_sedis__ext_mOTU_v26_17884_	-0.00531121256241567	0.095754230594488	-0.0554671321511449	0.955766314366493	0.996258647334687	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12809_	-0.0111704174622204	0.104557398010104	-0.106835266320811	0.914919669096253	0.996258647334687	FALSE
Acinetobacter_sp___ref_mOTU_v25_02372_	0.00810430924881735	0.0888478838621952	0.0912155573833057	0.927321313482609	0.996258647334687	FALSE
Eubacterium_sp___ref_mOTU_v25_03633_	0.00893741117780211	0.10237205113561	0.0873032344146635	0.930430483148265	0.996258647334687	FALSE
Actinomyces_sp__ICM39__ref_mOTU_v25_01912_	-0.00604155157893659	0.0876490201940782	-0.0689289117614662	0.945046204985735	0.996258647334687	FALSE
Bacteroides_species_incertae_sedis__ext_mOTU_v26_26436_	0.00438346115098154	0.0931950989036405	0.0470353184078257	0.96248507864885	0.996258647334687	FALSE
Clostridium_sp__CAG_306__meta_mOTU_v25_12613_	-0.00876668204066158	0.0983077811846459	-0.0891758712791577	0.928942140895376	0.996258647334687	FALSE
Bacteroides_nordii__ref_mOTU_v25_01682_	-0.00844528700049547	0.0949700165611944	-0.0889258242368917	0.929140860078341	0.996258647334687	FALSE
Provencibacterium_massiliense__ref_mOTU_v25_10126_	-0.00844528700049546	0.0825386399304725	-0.10231919265461	0.918503321722085	0.996258647334687	FALSE
Bifidobacterium_bifidum__ref_mOTU_v25_03116_	-0.00453339456998209	0.485307764537794	-0.00934127764120914	0.992546847185089	0.997127832633635	FALSE
Alistipes_species_incertae_sedis__meta_mOTU_v25_12985_	0.0141133507443847	0.371023210920309	0.0380389968308911	0.969656589540177	0.997127832633635	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12251_	-0.0122869405159037	0.401556211634177	-0.0305983076837502	0.975589891792003	0.997127832633635	FALSE
Clostridiales_sp___ref_mOTU_v25_03634_	-0.00552627605598326	0.403960146185335	-0.0136802506588059	0.989085079665695	0.997127832633635	FALSE
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_13305_	0.00402864742489839	0.364548893050997	0.0110510483002202	0.991182718650329	0.997127832633635	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12521_	0.00678160362048072	0.342377826802185	0.0198073680291186	0.9841970402002	0.997127832633635	FALSE
Clostridium_phoceensis__ref_mOTU_v25_08865_	-0.00436628780760845	0.26913502262113	-0.0162234099638345	0.987056159469819	0.997127832633635	FALSE
Clostridiales_species_incertae_sedis__meta_mOTU_v25_12747_	0.00428755274508631	0.240893413546979	0.0177985470086344	0.985799563896323	0.997127832633635	FALSE
Bacteroidales_species_incertae_sedis__meta_mOTU_v25_12262_	-0.00210609645745748	0.172505796794119	-0.012208844552459	0.990258993419345	0.997127832633635	FALSE
Firmicutes_species_incertae_sedis__ext_mOTU_v26_26969_	-0.00412267571327309	0.194526570807183	-0.0211933809153482	0.983091394362416	0.997127832633635	FALSE
Ruminococcaceae_species_incertae_sedis__meta_mOTU_v25_13455_	-0.00513217983018192	0.219550690519286	-0.0233758309666127	0.981350483832151	0.997127832633635	FALSE
uncultured_Blautia_sp___ref_mOTU_v25_11916_	-0.00521416855281309	0.148257113290706	-0.0351697698483379	0.971944367478296	0.997127832633635	FALSE
Firmicutes_bacterium_CAG_227__ref_mOTU_v25_07734_	0.00430971609953956	0.201041185303008	0.0214369811491312	0.982897073645908	0.997127832633635	FALSE
Clostridiales_Family_XIII__Incertae_Sedis_species_incertae_sedis__ext_mOTU_v26_26457_	0.00516514471372871	0.141961257294411	0.0363841854613672	0.970976024004099	0.997127832633635	FALSE
Oscillibacter_species_incertae_sedis__meta_mOTU_v25_13092_	-0.00159538123632787	0.114430893479438	-0.0139418752036095	0.988876353389008	0.997127832633635	FALSE
Clostridiales_bacterium__mags_db_all_53_	0.00338618130980493	0.120037350257698	0.0282093973462046	0.977495142209639	0.997127832633635	FALSE
Actinomyces_sp___ref_mOTU_v25_01913_	-0.00153898300834797	0.100932619288274	-0.0152476277659304	0.987834624606852	0.997127832633635	FALSE
Peptostreptococcaceae_species_incertae_sedis__meta_mOTU_v25_13426_	-0.00289561933756405	0.0880986517105646	-0.0328679188766383	0.97377991599411	0.997127832633635	FALSE
Sutterella_species_incertae_sedis__ext_mOTU_v26_26657_	-0.000440850565473341	0.155762863909618	-0.00283026746175613	0.997741776304207	0.998526602669705	FALSE
Bacteroides_species_incertae_sedis__ext_mOTU_v26_17504_	0.000452070456470069	0.145222881268663	0.00311294234435232	0.997516235376222	0.998526602669705	FALSE
uncultured_Eubacterium_sp___meta_mOTU_v25_13063_	-0.000170488875839064	0.0923242914263984	-0.00184663075345647	0.998526602669705	0.998526602669705	FALSE
